교과코드,설문8
KMA02106,없음
KMA02106,
KMA02106,
KMA02106,늘 고생하십니다^^
KMA02106,
KMA02106,
KMA02106,
KMA02106,
KMA02106,
KMA02106,
KMA02106,
KMA02106,
KMA02106,
KMA02106,
KMA02107,
KMA02107,열심히하겠습니다
KMA02107,
KMA02107,
KMA02107,
KMA02107,
KMA02107,
KMA02107,
KMA02107,감사합니다.
KMA02107,
KMA02107,0
KMA02107,
KMA02107,
KMA02107,
KMA02107,
KMA02107,
KMA02107,
KMA02107,
KMA02107,
KMA02107,
KMA02107,
KMA02107,
KMA02107,없음
KMA02107,수업시간에 가르쳐주는게 아니라 알고있는걸 복습하는 느낌입니다 가르쳐 주셨음 합니다
KMA02107,
KMA02107,
KMA02107,
KMA02107,
KMA02107,.
KMA02107,
KMA02107,
KMA02107,
KMA02107,
KMA02107,
KMA02107,좋습니다
KMA02108,
KMA02108,
KMA02108,
KMA02108,조를 바꿀 수 있나요? 팀을 한번정도 바꾸는것도 좋을것 같아요
KMA02108,
KMA02108,너무 좋습니다
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,없습니다
KMA02108,
KMA02108,
KMA02108,없음
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,없음.
KMA02108,
KMA02108,좋습니다
KMA02108,
KMA02108,
KMA02108,.
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,Thank you professor!
KMA02108,
KMA02108,없다
KMA02108,
KMA02108,
KMA02108,
KMA02108,좋아요
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,조원들과 프리토킹하는 시간이 재밌습니다
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,없습니다
KMA02108,감사합니다.
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,없다
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02108,없음
KMA02108,
KMA02108,
KMA02108,없음
KMA02108,
KMA02108,
KMA02108,
KMA02108,좋습니다
KMA02108,
KMA02108,
KMA02108,
KMA02108,
KMA02109,
KMA02109,
KMA02109,
KMA02109,
KMA02109,the professor is very kind and will help you a lot
KMA02109,예술체육대학에 학생인데 수업 난이도가 매우 어려워요.
KMA02109,좋습니다
KMA02109,
KMA02109,
KMA02109,
KMA02109,
KMA02109,
KMA02109,좋은 강의 감사합니다.
KMA02109,수업하실 때 실생활에서 쓰이는 속어나 언어 등을 많이 알려주셔서 너무 유익한 시간입니다. 수업시간이 항상 오버되어서 다음 수업에 늦게 가는 상황이 발생합니다. 수강 시간에 신경 써주시면 감사하겠습니다.
KMA02109,
KMA02109,
KMA02109,
KMA02109,이 수업과 교수님 덕분에 영어회화에 관심이 생겨 공부하기 시작했습니다! 수업도 너무 유익하고 좋고 교수님께서도 정말 따뜻하고 열정적이셔서 매우 만족합니다.
KMA02109,
KMA02109,
KMA02109,
KMA02109,항상 감사드립니다!
KMA02109,수업 중 진행하는 게임이나 활동들을 조금 더 정리해서 설명해주셨으면 좋겠습니다 저뿐만 아니라 다들 헷갈려하시는 것 같아요
KMA02109,
KMA02109,
KMA02109,없음
KMA02109,감사합니다.
KMA02109,
KMA02109,
KMA02109,
KMA02109,
KMA02109,
KMA02109,.
KMA02109,
KMA02109,
KMA02109,
KMA02109,
KMA02109,
KMA02109,
KMA02109,
KMA02109,해당사항 없습니다.
KMA02109,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,교수님의 강의는 충분히 괜찮은 구성이라고 생각이 된다. 그냥 나랑 맞지 않는 것 뿐인것 같다.
KMA02110,
KMA02110,없습니다
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,교수님 친절하게 잘 설명해주시면서 가르쳐주셔서 너무 감사합니다. 혹시 중간고사 끝나고도 목요일 비대면은 안될까요?ㅠㅠ
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,말씀을 조금만 더 천천히 해주시면 감사드리겠습니다!
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,고생하십니다
KMA02110,
KMA02110,
KMA02110,
KMA02110,철학에 대한 저의 생각이 많이 변화되었습니다. 감사합니다!
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,고생많으십니다
KMA02110,
KMA02110,항상 감사합니다.
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,좋은 강의 해주셔서 감사합니다.
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02110,
KMA02111,
KMA02111,
KMA02111,
KMA02111,
KMA02111,
KMA02111,
KMA02111,
KMA02111,
KMA02111,
KMA02111,만족스러운 수업입니다
KMA02111,
KMA02111,
KMA02111,
KMA02111,
KMA02111,
KMA02111,
KMA02111,
KMA02111,감사합니다
KMA02111,
KMA02111,
KMA02111,없습니다
KMA02111,
KMA02112,
KMA02112,강의 파일 pdf가 있었으면 좋을 것 같습니다.
KMA02112,감사합니다:)
KMA02112,
KMA02112,교수님께서 역사에 대해서 정말 잘 설명해주시고 수업하신다고 느끼고 있다. 전반적으로 매우 만족하는 교양 수업이다.
KMA02112,
KMA02112,강의를 열정적으로 진행하시는 모습이 매우 인상적이었습니다
KMA02112,교수님 강의를 너무 잘하셔서 역사가 재밌어졌어요
KMA02112,
KMA02112,
KMA02112,
KMA02112,굳
KMA02112,
KMA02112,
KMA02112,없다
KMA02112,
KMA02112,없음
KMA02112,
KMA02112,
KMA02112,
KMA02112,
KMA02112,교수님 강의 너무 재밌습니다.
KMA02112,교수님의 설명을 듣고있으면 시간가는 줄 모르고 역사적 줄거리에 빠져드는 느낌입니다.
KMA02112,
KMA02112,
KMA02112,
KMA02112,딱히 없다.
KMA02112,너무 흘러가는대로 강의를 하셔서 따라가기 좀 힘이 듭니다
KMA02112,감사합니다.
KMA02112,
KMA02112,
KMA02112,없다
KMA02112,
KMA02113,.
KMA02113,
KMA02113,
KMA02113,고생많으십니다
KMA02113,없음
KMA02113,
KMA02113,
KMA02113,
KMA02113,","
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,없음
KMA02113,없다
KMA02113,
KMA02113,
KMA02113,
KMA02113,-
KMA02113,재밌어요
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,없습니다
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,없음
KMA02113,
KMA02113,좋아요
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,없습니다
KMA02113,
KMA02113,
KMA02113,마음에 들어요
KMA02113,없음
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,없습니다.
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,없다
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,없습니다
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,수업은 너무나 만족스럽습니다! 다만 혹시 판서하실 때 조금만 글씨 똑바로 써주실 수 있는지 조심스레 여쭤봅니다.
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,감사합니다
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,너무 일방적인 수업 수업 중에 특정당을 지지하는 발언이 많다 세계화와 사회변화이지만 거의 대부분을 우리나라 얘기만 함
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,
KMA02113,좋은 강의 감사합니다.
KMA02114,좋습니다
KMA02114,
KMA02114,
KMA02114,.
KMA02114,
KMA02114,
KMA02114,
KMA02114,없음
KMA02114,
KMA02114,
KMA02114,조별 회의 시간이 있으면 좋겠습니다.
KMA02114,
KMA02114,항상 감사드립니다 교수님 :)
KMA02114,
KMA02114,
KMA02114,
KMA02120,
KMA02120,x
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,-
KMA02120,
KMA02120,감사합니다.
KMA02120,
KMA02120,
KMA02120,
KMA02120,핵융합 다뤄주세요.
KMA02120,
KMA02120,
KMA02120,없음
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,"흥미로운 내용들이 많아서 몰입도가 높은 강의지만, 한번에 너무 많은 양을 흡수 해야 하기 때문에 살짝 강의 수강에 피로감을 느낀다."
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,없음
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,없음
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,.
KMA02120,
KMA02120,재밌습니당!! 몰랐던 사실들도 구체적으로 잘 설명해주셔서 좋습니다!  제가 청각 장애가 있어서 마스크만 벗어주셨으면 해요!
KMA02120,피피티 글이 좀 정리가 안 되있어서 읽기 어렵습니다. 그래도 수업은 재밌습니다.
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,
KMA02120,감사합니다
KMA02120,
KMA02120,없습니다
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,x
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,매 수업 시간 있는 발표가 부담이 됩니다.
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,기독교 신자로써 듣기 정말 편안하고 조심스럽게 대해 주시는 것도 정말 좋습니다. 감사합니다!
KMA02122,
KMA02122,
KMA02122,
KMA02122,기독교내용이라도 이해하기 쉽게 기독교 내용이 아닌 다른 것과 연결시켜서 강의해주셨으면 좋겠습니다.
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,옆에 앉은 사람끼리 대화하는 시간이 주어지는 게 정말 좋은 것 같아요! 앞으로도 이런 활동과 수업 부탁드립니다 !!
KMA02122,
KMA02122,
KMA02122,
KMA02122,없음.
KMA02122,만족함
KMA02122,
KMA02122,늘 유익하고 따뜻한 수업 정말 감사드립니다.
KMA02122,
KMA02122,.
KMA02122,
KMA02122,
KMA02122,
KMA02122,딱히 없다.
KMA02122,
KMA02122,
KMA02122,기독교 문화와 더 가까워질 수 있는 수업인 것 같아요
KMA02122,
KMA02122,교수님께서 충분히 친절하시고 잘 호응해주신다.
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,없다
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,.
KMA02122,없음
KMA02122,
KMA02122,
KMA02122,강의 들을 때 마다 믿음이 성장하고 있습니다
KMA02122,
KMA02122,수업 너무 좋아요
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,기독교 수업인걸 감안하더라도 수업 준비가 너무 부실하다.  그냥 책 읽어주는 수업 같다. 오디오북 수업인 것 같다.
KMA02122,
KMA02122,별로 없습니다
KMA02122,기독교에 대해서 강요를 안하신다고는 하셨는데 듣는 입장에서는 강요하는 느낌을 크게 받습니다.
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,
KMA02122,신앙심이 없는데 강제로 듣는것이 힘들다
KMA02122,
KMA02122,
KMA02122,최고.
KMA02122,"교수님께서 일찍 끝내주시기도 하고, 강의도 매우 열정적으로 해주시는 것 같아서 좋아요! 강의 전에 노래 틀어주시는 것도 너무 듣기 좋고 강의내용도 교수님이 꼼꼼히 설명해주셔서 이해가 잘됩니다!"
KMA02122,
KMA02122,
KMA02122,감사합니다.
KMA02122,
KMA02122,
KMA02122,없다
KMA02122,
KMA02122,
KMA02123,재미있는 수업이에요. 수행평가가 좀 많아요.
KMA02123,
KMA02123,
KMA02123,없음
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,수업 끝나고 작성하는 학습지를 개인 과제로 했으면 좋겠습니다.
KMA02123,교수님 너무 귀여워요ㅎㅎ 항상 친절하게 가르쳐주셔서 감사합니다!
KMA02123,
KMA02123,
KMA02123,Kahoot! 게임 없앴으면 좋을거같아요
KMA02123,
KMA02123,"학생을 부를 때, &quot;너는~&quot; 말고 &quot;친구는~&quot; 이라고 해주실 수 있나요?"
KMA02123,수업중 막판에 퀴즈를 그룹지어 수행할때시간이 부족한 경우가 생깁니다.
KMA02123,
KMA02123,"영어에 대한 흥미가 적었는데, 교수님이 중간중간 진행해주시는 퀴즈 등 수업 진행에 힘써주심에 감사합니다."
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,x
KMA02123,늘 유익하고 재미있는 수업 감사드립니다.
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,항상 활기차시고 학생들을 위해주시는 교수님이십니다.
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,수업이 원래 정각에 끝나는 것은 맞으나 가끔씩은 빨리 끝내주시기도 해주셨으면 좋겠습니다!
KMA02123,
KMA02123,
KMA02123,
KMA02123,시험에 나올것 같은 부분을 조금이라도 힌트를 주셨으면 좋겠다.
KMA02123,
KMA02123,교수님이 너무 친절하시다
KMA02123,만족스럽습니다
KMA02123,
KMA02123,좋습니다
KMA02123,
KMA02123,
KMA02123,
KMA02123,없음
KMA02123,
KMA02123,항상 학생들 자세히 알려주려고 하시고 열정을 다해 설명 해주시는 것 같아 너무 만족합니다🫶
KMA02123,
KMA02123,
KMA02123,"지문에 나오는 영어단어들부터 가르쳐주시니까 지문을 배울 때 더 이해가 잘 되는 것 같고, 학생들이 먼저 지문 읽어볼 시간 주시는 것도 좋아요! 퀴즐렛으로 활동하는 것도 재밌습니다!"
KMA02123,더 바라는 점이 없습니다.
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02123,
KMA02125,
KMA02125,
KMA02125,
KMA02125,
KMA02125,
KMA02125,
KMA02125,조금만 천천히 말을 해주셨으면 좋겠습니다.
KMA02125,
KMA02125,
KMA02125,
KMA02125,
KMA02125,
KMA02125,It&rsquo;s honor to hear your class
KMA02125,
KMA02125,good~~!!
KMA02125,더 바라는 점은 없습니다.
KMA02125,
KMA02125,
KMA02125,
KMA02125,
KMA02125,Thank you Brent I love you
KMA02125,파트너챗 횟수가 조금 줄어든다면 더 좋을 것 같습니다!!
KMA02125,
KMA02125,
KMA02125,
KMA02125,
KMA02125,
KMA02125,"수업ㅈㄴ도를 천천히 ,그리고 말 속도를 천천히 해주시면 좋겠다."
KMA02125,
KMA02125,없음
KMA02125,독특한 수업이에요
KMA02125,
KMA02125,
KMA02125,
KMA02125,
KMA02125,영어 자체를 잘 하지 못해서 영어로만 수업하는 게 따라가기 힘들지만 교수님께서 정말 열정적으로 수업하시는 것 같아 좋은 것 같다.
KMA02125,
KMA02125,
KMA02125,
KMA02125,
KMA02125,
KMA02125,Thank you for the consistently enjoyable and informative classes.
KMA02125,
KMA02125,
KMA02125,
KMA02125,
KMA02125,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,학생들을 많이 이해하고 배려해준다는 느낌이 있어서 좋습니다. 여러가지로 배울 점이 많은 수업인 것 같아 만족 하고 있습니다.
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,없습니다
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,기말과제에 대한 성적 기준이 조금 모호해서 정확하게 알려주시면 좋겠습니다
KMA02127,팀플의 장단점을 경험할 수 있어 좋았습니다
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,없습니다
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,
KMA02127,제발 lms에 지연 제출이나 유고결석계는 공지사항이나 과제 외의 란에 올려주세요. 그리고 수업보다 팀 활동 위주가 되었으면 좋겠습니다.
KMA02127,
KMA02128,
KMA02128,
KMA02128,교수님께서 자세히 설명해주시고 토론 같은 걸 하면서 생각이 넓어지는 것 같아 만족스럽습니다
KMA02128,
KMA02128,
KMA02128,
KMA02128,좋습니다
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,없습니다
KMA02128,
KMA02128,없다
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,/
KMA02128,
KMA02128,
KMA02128,
KMA02128,더 바라는 점이 없습니다.
KMA02128,
KMA02128,
KMA02128,
KMA02128,만족스럽습니다
KMA02128,
KMA02128,
KMA02128,
KMA02128,
KMA02128,.
KMA02128,
KMA02128,
KMA02128,.
KMA02128,
KMA02130,교수님 강의 너무 유익하고 재밌어요. 맨날 자서 죄송합니당....
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,열정적이세요
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,좋습니다
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,인문학적 능력을 기르는데 좋은 수업인 것 같다. 교수님께서도 수업 준비를 정말 잘 하시고 시에 대한 것들을 잘 알려주시는 것 같다.
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02130,없습니다
KMA02130,
KMA02130,
KMA02130,
KMA02130,
KMA02131,없다
KMA02131,
KMA02131,
KMA02131,
KMA02131,
KMA02131,
KMA02131,
KMA02131,
KMA02131,
KMA02131,
KMA02131,
KMA02131,
KMA02131,X
KMA02131,
KMA02131,
KMA02131,
KMA02131,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,없음
KMA02132,특별히 없습니다.
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,교수님 정말 친절하시고 수업내용도 항상 흥미롭고 재밌습니다
KMA02132,만족합니다
KMA02132,넘 좋은 수업 감사합니다.
KMA02132,없습니다.
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,없음
KMA02132,
KMA02132,
KMA02132,"쉬어듣기 좋은 수업, 발표에 대한 적극적인 피드백이 있어 준비가 어렵지 않다."
KMA02132,
KMA02132,
KMA02132,음악 미술 중 하나를 중점으로 했으면 합니다
KMA02132,잘 모르지만 항상 흥미가 있던 음악 분야를 이렇게 재밌게 알아갈 수 있게 되어 교수님께 감사드립니다~! 특히나 교수님께서 음악을 사랑하시는 것이 학생에게도 느껴질만큼 수업이 즐겁고 알차서 수업 들으러 가는 길이 힘들지 않고 즐겁습니다. 언제나 좋은 수업 감사드립니다!
KMA02132,
KMA02132,
KMA02132,시험 보기전에 시험 문제 유형 알려주시면 안될까요? 시험이 너무 어렵게 나올거 같아요
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,"수업 내용이 건축,미술,신화,문화,역사,지리까지 광활한 분야를 다루는 데 비해 구조적으로 정리가 잘 안됩니다. 수업 진행이 아무래도 시간 순으로나 지리적으로나 장면이 일관적이지 않게 이동한다는 느낌이 듭니다. 정리를 하고 나면 밴다이어그램 또는 시간순에 따른 세부 분야 등 구조가 눈에 띄도록 수업 진행이 앞뒤가 부드럽게 연결되면 더욱 재밌고 이해가 잘 될 것이라 생각합니다."
KMA02132,
KMA02132,
KMA02132,
KMA02132,X
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,없습니다
KMA02132,
KMA02132,
KMA02132,"교수님이 강의하시는 예술의 창조성을 저번학기, 이번학기 두 번 수강하게 되었는데... 교수님 덕분에 평일 중 수요일은 힐링이자 사랑입니다..."
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,
KMA02132,","
KMA02132,
KMA02132,
KMA02132,
KMA02132,교수님이 친절하시고 재밌으셔서 좋습니다.
KMA02135,수업이 빨리 끝나길 부탁드리고 시험을 쉽게 내주시면 정말 감사하겠습니다!!!!
KMA02135,없음
KMA02135,
KMA02135,
KMA02135,
KMA02135,
KMA02135,
KMA02135,
KMA02135,
KMA02135,
KMA02135,
KMA02135,
KMA02135,수업이 빨리 끝나 좋습니다.  내용이 너무 많아 공부할 때 버겁습니다.
KMA02135,
KMA02135,-
KMA02135,
KMA02135,
KMA02135,
KMA02135,
KMA02135,
KMA02135,
KMA02136,
KMA02136,
KMA02136,
KMA02136,
KMA02136,
KMA02136,
KMA02136,
KMA02136,
KMA02136,
KMA02136,
KMA02136,
KMA02136,프로그래밍 과목 특성상 학생이 이해했는지 보면서 수업하기 쉽지 않은 걸 알고있습니다. 하지만 학생들이 이해했는지 한 번 더 물어봐주시면 수업 내용 이해에 큰 도움이 될 거 같습니다. 감사합니다.
